base_id,scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio
D_115ae4cd80,D_115ae4cd80_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_115ae4cd80,D_115ae4cd80_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_11a24c6219,D_11a24c6219_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_11a24c6219,D_11a24c6219_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_11c6376ba1,D_11c6376ba1_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,4,36.0,,16.0,,,,
D_11c6376ba1,D_11c6376ba1_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,4,36.0,,16.0,,,,
D_11d035b051,D_11d035b051_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_11d035b051,D_11d035b051_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_120b93a2c7,D_120b93a2c7_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_120b93a2c7,D_120b93a2c7_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_1264004042,D_1264004042_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_1264004042,D_1264004042_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_12e7ad42ab,D_12e7ad42ab_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_12e7ad42ab,D_12e7ad42ab_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_12fb0c4d3e,D_12fb0c4d3e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_12fb0c4d3e,D_12fb0c4d3e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_1327a9012b,D_1327a9012b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_1327a9012b,D_1327a9012b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_134b505e83,D_134b505e83_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_134b505e83,D_134b505e83_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_134ff65c61,D_134ff65c61_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_134ff65c61,D_134ff65c61_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_13a2b61b98,D_13a2b61b98_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_13a2b61b98,D_13a2b61b98_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_13a30ef21d,D_13a30ef21d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,25.0,,24.0,,,,
D_13a30ef21d,D_13a30ef21d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,25.0,,24.0,,,,
D_141dffda2a,D_141dffda2a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,6,25.0,,24.0,,,,
D_141dffda2a,D_141dffda2a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,6,25.0,,24.0,,,,
D_1425bcfb57,D_1425bcfb57_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_1425bcfb57,D_1425bcfb57_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_14a45a1aaf,D_14a45a1aaf_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_14a45a1aaf,D_14a45a1aaf_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_1527fee468,D_1527fee468_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_1527fee468,D_1527fee468_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_1546398d82,D_1546398d82_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_1546398d82,D_1546398d82_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_16024d3b7d,D_16024d3b7d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,25.0,,24.0,,,,
D_16024d3b7d,D_16024d3b7d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,25.0,,24.0,,,,
D_1656dc6f63,D_1656dc6f63_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,equal,2.0
D_1656dc6f63,D_1656dc6f63_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,equal,2.0
D_16a50723f1,D_16a50723f1_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,equal,2.0
D_16a50723f1,D_16a50723f1_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,equal,2.0
D_16a75d9c20,D_16a75d9c20_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_16a75d9c20,D_16a75d9c20_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_16eb729ea3,D_16eb729ea3_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_16eb729ea3,D_16eb729ea3_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_171d6f2611,D_171d6f2611_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_171d6f2611,D_171d6f2611_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_1726a5ec0d,D_1726a5ec0d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_1726a5ec0d,D_1726a5ec0d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_174aa0574f,D_174aa0574f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,14.0,,20.0,,,,
D_174aa0574f,D_174aa0574f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,14.0,,20.0,,,,
D_17cffdb4a3,D_17cffdb4a3_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_17cffdb4a3,D_17cffdb4a3_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_17df053223,D_17df053223_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_17df053223,D_17df053223_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_17f206a8c9,D_17f206a8c9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_17f206a8c9,D_17f206a8c9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_17fea241c4,D_17fea241c4_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0
D_17fea241c4,D_17fea241c4_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0
D_184ad7014a,D_184ad7014a_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,17.0,17.0,equal,equal,2.0
D_184ad7014a,D_184ad7014a_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,17.0,17.0,equal,equal,2.0
D_18716083a4,D_18716083a4_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_18716083a4,D_18716083a4_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_1899a30d4f,D_1899a30d4f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0
D_1899a30d4f,D_1899a30d4f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0
D_189a6936d0,D_189a6936d0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,6,14.0,,20.0,,,,
D_189a6936d0,D_189a6936d0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,6,14.0,,20.0,,,,
D_18a908146b,D_18a908146b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_18a908146b,D_18a908146b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_191590eca4,D_191590eca4_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_191590eca4,D_191590eca4_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_1a1272e739,D_1a1272e739_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_1a1272e739,D_1a1272e739_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_1a13c872e2,D_1a13c872e2_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_1a13c872e2,D_1a13c872e2_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_1a40b56b21,D_1a40b56b21_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_1a40b56b21,D_1a40b56b21_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_1a5260b6b2,D_1a5260b6b2_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_1a5260b6b2,D_1a5260b6b2_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_1a80ab481b,D_1a80ab481b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_1a80ab481b,D_1a80ab481b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_1af6d24b0a,D_1af6d24b0a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,2,14.0,,16.0,,,,
D_1af6d24b0a,D_1af6d24b0a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,2,14.0,,16.0,,,,
D_1b057b302e,D_1b057b302e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_1b057b302e,D_1b057b302e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_1b2bd1b08f,D_1b2bd1b08f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_1b2bd1b08f,D_1b2bd1b08f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_1b7335e7bc,D_1b7335e7bc_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,6,14.0,,24.0,,,,
D_1b7335e7bc,D_1b7335e7bc_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,6,14.0,,24.0,,,,
D_1bfe6d7f45,D_1bfe6d7f45_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_1bfe6d7f45,D_1bfe6d7f45_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_1c18ab338c,D_1c18ab338c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_1c18ab338c,D_1c18ab338c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_1c3827bc90,D_1c3827bc90_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_1c3827bc90,D_1c3827bc90_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_1c57f24237,D_1c57f24237_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_1c57f24237,D_1c57f24237_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_1c7d64b253,D_1c7d64b253_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,6,14.0,,20.0,,,,
D_1c7d64b253,D_1c7d64b253_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,6,14.0,,20.0,,,,
D_1c96513a7c,D_1c96513a7c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_1c96513a7c,D_1c96513a7c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_1ca0d3c429,D_1ca0d3c429_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_1ca0d3c429,D_1ca0d3c429_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_1d1a84fd6f,D_1d1a84fd6f_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,25.0,,16.0,,,,
D_1d1a84fd6f,D_1d1a84fd6f_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,25.0,,16.0,,,,
D_1d221db804,D_1d221db804_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_1d221db804,D_1d221db804_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_1d7977f239,D_1d7977f239_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_1d7977f239,D_1d7977f239_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0
D_1d97f405ba,D_1d97f405ba_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_1d97f405ba,D_1d97f405ba_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_1d9d25c1d9,D_1d9d25c1d9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_1d9d25c1d9,D_1d9d25c1d9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_1db08d875c,D_1db08d875c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,14.0,,24.0,,,,
D_1db08d875c,D_1db08d875c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,14.0,,24.0,,,,
D_1dfd4e94f4,D_1dfd4e94f4_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_1dfd4e94f4,D_1dfd4e94f4_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_1e14ec2981,D_1e14ec2981_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_1e14ec2981,D_1e14ec2981_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_1e1b4ce436,D_1e1b4ce436_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,36.0,,20.0,,,,
D_1e1b4ce436,D_1e1b4ce436_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,6,36.0,,20.0,,,,
D_1e8e82e6b7,D_1e8e82e6b7_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,2,14.0,,24.0,,,,
D_1e8e82e6b7,D_1e8e82e6b7_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,2,14.0,,24.0,,,,
D_1f0e8d0a6d,D_1f0e8d0a6d_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_1f0e8d0a6d,D_1f0e8d0a6d_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_1f47782e5e,D_1f47782e5e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_1f47782e5e,D_1f47782e5e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_1fa1ecef98,D_1fa1ecef98_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_1fa1ecef98,D_1fa1ecef98_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_1fdafa6b5e,D_1fdafa6b5e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_1fdafa6b5e,D_1fdafa6b5e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_2056c049d6,D_2056c049d6_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_2056c049d6,D_2056c049d6_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_2062a30de1,D_2062a30de1_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_2062a30de1,D_2062a30de1_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_2067f9e39e,D_2067f9e39e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,equal,2.0
D_2067f9e39e,D_2067f9e39e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,equal,2.0
D_2097a1eb26,D_2097a1eb26_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_2097a1eb26,D_2097a1eb26_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_2144743b77,D_2144743b77_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,2,25.0,,16.0,,,,
D_2144743b77,D_2144743b77_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,2,25.0,,16.0,,,,
D_2180db1323,D_2180db1323_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,4,25.0,,24.0,,,,
D_2180db1323,D_2180db1323_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,4,25.0,,24.0,,,,
D_21e994d500,D_21e994d500_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_21e994d500,D_21e994d500_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
